Rank,Slowdown,Graph Name,Query Name,Annotation Method,Annotated Runtime (ms),Baseline Runtime (ms)
409,0.03760541960459008,truebase_100000,check_if_ancestor_true,dewey,2.176,57.864
410,0.03758141778957163,ultratall_100,check_if_ancestor_false,dewey,2.181,58.034
411,0.037446353907645835,ultrawide_1000,check_if_ancestor_true,dewey,2.033,54.291
412,0.03744407206410235,ultratall_10000,check_if_ancestor_true,prepost,2.201,58.781
413,0.037329997885984074,s3,check_if_ancestor_true,dewey,2.119,56.764
414,0.03693702082751343,ultrawide_10,check_if_ancestor_true,prepost,1.19,32.217
415,0.036550070288596706,ultratall_100,check_if_ancestor_true,dewey,2.21,60.465
416,0.036457358670318636,ultratall_10000,check_if_ancestor_true,dewey,2.143,58.781
417,0.03644881170018282,artificial_forest_1000,check_if_ancestor_false,prepost,1.595,43.76
418,0.03616541747471041,truebase_1000,check_if_ancestor_true,dewey,2.07,57.237
419,0.03613491863428843,ultratall_100000,count_leaves,prepost,10.321,285.624
420,0.03550176684914953,ultratall_10,check_if_ancestor_false,dewey,1.939,54.617
421,0.03531355532154399,s_all_place,check_if_ancestor_true,prepost,1.945,55.078
422,0.03500061620803183,ultratall_10,check_if_ancestor_true,dewey,1.988,56.799
423,0.03499364543254583,ultrawide_10000,check_if_ancestor_false,prepost,2.01,57.439
424,0.03487780965176659,s_all_place,check_if_ancestor_true,dewey,1.921,55.078
425,0.03472842195479056,s_all_tagclass,check_if_ancestor_true,dewey,1.945,56.006
426,0.0344357515410147,truebase_10000,check_if_ancestor_true,dewey,1.743,50.616
427,0.03437037559016278,s3,check_if_ancestor_true,prepost,1.951,56.764
428,0.034217756344982614,artificial_forest_1000,check_if_ancestor_true,prepost,1.781,52.049
429,0.033988267063972434,ultrawide_10,check_if_ancestor_true,dewey,1.095,32.217
430,0.033980693829821385,truebase_10,check_if_ancestor_true,prepost,1.482,43.613
431,0.03383762974689237,s1,check_if_ancestor_false,prepost,1.881,55.589
432,0.033728529086169336,s_all_tagclass,check_if_ancestor_true,prepost,1.889,56.006
433,0.03365384615384615,ultrawide_1000,check_if_ancestor_false,prepost,1.883,55.952
434,0.03343174238696627,ultratall_100000,check_if_ancestor_true,prepost,1.223,36.582
435,0.033341267370965086,ultratall_10,check_if_ancestor_false,prepost,1.821,54.617
436,0.03324406356007856,ultrawide_100,check_if_ancestor_true,prepost,1.862,56.01
437,0.03308003346346904,s3,check_if_ancestor_false,prepost,1.898,57.376
438,0.03307779911951182,truebase_1000,check_if_ancestor_false,dewey,1.946,58.831
439,0.033077561177934464,truebase_100000,check_if_ancestor_true,prepost,1.914,57.864
440,0.0329852045256745,ultrawide_100000,check_if_ancestor_false,dewey,1.895,57.45
441,0.03282283709199898,s_all_place,check_if_ancestor_false,prepost,1.796,54.718
442,0.0326877347761657,ultratall_100,check_if_ancestor_false,prepost,1.897,58.034
443,0.03225212281962019,ultrawide_1000,check_if_ancestor_true,prepost,1.751,54.291
444,0.03210622216223512,ultratall_10000,check_if_ancestor_false,prepost,1.903,59.272
445,0.031446006357192635,truebase_1000,check_if_ancestor_false,prepost,1.85,58.831
446,0.03138381201044386,ultrawide_100000,check_if_ancestor_false,prepost,1.803,57.45
447,0.03120867495371595,s2,check_if_ancestor_true,prepost,1.652,52.934
448,0.030993937487988538,truebase_1000,check_if_ancestor_true,prepost,1.774,57.237
449,0.03066955404144439,ultratall_10,check_if_ancestor_true,prepost,1.742,56.799
450,0.03049520364477209,ultratall_100000,check_if_ancestor_false,prepost,1.332,43.679
451,0.03025372258906779,s2,check_if_ancestor_false,prepost,1.599,52.853
452,0.030031631602177433,truebase_10,check_if_ancestor_false,prepost,1.633,54.376
453,0.02906987320587219,artificial_forest_40,check_if_ancestor_true,prepost,1.598,54.971
454,0.028566947042330846,s_all_comment,check_if_ancestor_true,prepost,1.457,51.003
455,0.027826457244869547,ultrawide_100000,check_if_ancestor_true,prepost,1.699,61.057
456,0.027156206069627053,ultratall_100,check_if_ancestor_true,prepost,1.642,60.465
457,0.019290545289826776,ultratall_10000,count_descendants,prepost,1.235,64.021
458,0.004920207076541309,ultrawide_100000,count_descendants,prepost,0.805,163.611
459,0.00354946833980649,truebase_100000,count_descendants,prepost,0.934,263.138
460,0.0029641730991482014,ultratall_100000,count_descendants,prepost,0.831,280.348
