graph,query,scenario,run,runtime_ms
artificial_trees_truebase_1000_baseline,01_all_descendants,q01_q02,4,1115.320
artificial_trees_truebase_1000_baseline,01_all_descendants,q01_q02,5,1114.485
artificial_trees_truebase_1000_dewey,01_all_descendants,q01_q02,1,3.185
artificial_trees_truebase_1000_dewey,01_all_descendants,q01_q02,2,2.787
artificial_trees_truebase_1000_dewey,01_all_descendants,q01_q02,3,2.774
artificial_trees_truebase_1000_dewey,01_all_descendants,q01_q02,4,2.757
artificial_trees_truebase_1000_dewey,01_all_descendants,q01_q02,5,2.745
artificial_trees_truebase_1000_prepost,01_all_descendants,q01_q02,1,3.326
artificial_trees_truebase_1000_prepost,01_all_descendants,q01_q02,2,2.901
artificial_trees_truebase_1000_prepost,01_all_descendants,q01_q02,3,2.843
artificial_trees_truebase_1000_prepost,01_all_descendants,q01_q02,4,2.849
artificial_trees_truebase_1000_prepost,01_all_descendants,q01_q02,5,2.820
artificial_trees_truebase_1000_baseline,01_all_descendants,q03,1,15.525
artificial_trees_truebase_1000_baseline,01_all_descendants,q03,2,15.893
artificial_trees_truebase_1000_baseline,01_all_descendants,q03,3,15.471
artificial_trees_truebase_1000_baseline,01_all_descendants,q03,4,15.344
artificial_trees_truebase_1000_baseline,01_all_descendants,q03,5,15.790
artificial_trees_truebase_1000_dewey,01_all_descendants,q03,1,2.312
artificial_trees_truebase_1000_dewey,01_all_descendants,q03,2,2.308
artificial_trees_truebase_1000_dewey,01_all_descendants,q03,3,2.312
artificial_trees_truebase_1000_dewey,01_all_descendants,q03,4,2.343
artificial_trees_truebase_1000_dewey,01_all_descendants,q03,5,2.304
artificial_trees_truebase_1000_prepost,01_all_descendants,q03,1,2.092
artificial_trees_truebase_1000_prepost,01_all_descendants,q03,2,2.320
artificial_trees_truebase_1000_prepost,01_all_descendants,q03,3,2.252
artificial_trees_truebase_1000_prepost,01_all_descendants,q03,4,2.285
artificial_trees_truebase_1000_prepost,01_all_descendants,q03,5,2.332
artificial_trees_truebase_1000_baseline,01_all_descendants,q04,1,12.098
artificial_trees_truebase_1000_baseline,01_all_descendants,q04,2,12.672
artificial_trees_truebase_1000_baseline,01_all_descendants,q04,3,12.400
artificial_trees_truebase_1000_baseline,01_all_descendants,q04,4,12.488
artificial_trees_truebase_1000_baseline,01_all_descendants,q04,5,12.618
artificial_trees_truebase_1000_dewey,01_all_descendants,q04,1,2.133
artificial_trees_truebase_1000_dewey,01_all_descendants,q04,2,2.292
artificial_trees_truebase_1000_dewey,01_all_descendants,q04,3,2.318
artificial_trees_truebase_1000_dewey,01_all_descendants,q04,4,2.324
artificial_trees_truebase_1000_dewey,01_all_descendants,q04,5,2.329
artificial_trees_truebase_1000_prepost,01_all_descendants,q04,1,2.275
artificial_trees_truebase_1000_prepost,01_all_descendants,q04,2,2.265
artificial_trees_truebase_1000_prepost,01_all_descendants,q04,3,2.257
artificial_trees_truebase_1000_prepost,01_all_descendants,q04,4,2.269
artificial_trees_truebase_1000_prepost,01_all_descendants,q04,5,2.296
artificial_trees_truebase_10000_baseline,01_all_descendants,q01_q02,1,107691.531
artificial_trees_truebase_10000_baseline,01_all_descendants,q01_q02,2,107124.007
artificial_trees_truebase_10000_baseline,01_all_descendants,q01_q02,3,107135.344
artificial_trees_truebase_10000_baseline,01_all_descendants,q01_q02,4,107136.091
artificial_trees_truebase_10000_baseline,01_all_descendants,q01_q02,5,107117.113
artificial_trees_truebase_10000_dewey,01_all_descendants,q01_q02,1,18.240
artificial_trees_truebase_10000_dewey,01_all_descendants,q01_q02,2,15.498
artificial_trees_truebase_10000_dewey,01_all_descendants,q01_q02,3,15.585
artificial_trees_truebase_10000_dewey,01_all_descendants,q01_q02,4,15.968
artificial_trees_truebase_10000_dewey,01_all_descendants,q01_q02,5,15.516
artificial_trees_truebase_10000_prepost,01_all_descendants,q01_q02,1,18.094
artificial_trees_truebase_10000_prepost,01_all_descendants,q01_q02,2,15.904
artificial_trees_truebase_10000_prepost,01_all_descendants,q01_q02,3,15.568
artificial_trees_truebase_10000_prepost,01_all_descendants,q01_q02,4,15.475
artificial_trees_truebase_10000_prepost,01_all_descendants,q01_q02,5,15.502
artificial_trees_truebase_10000_baseline,01_all_descendants,q03,1,270.200
artificial_trees_truebase_10000_baseline,01_all_descendants,q03,2,271.415
artificial_trees_truebase_10000_baseline,01_all_descendants,q03,3,267.345
artificial_trees_truebase_10000_baseline,01_all_descendants,q03,4,269.009
artificial_trees_truebase_10000_baseline,01_all_descendants,q03,5,266.320
artificial_trees_truebase_10000_dewey,01_all_descendants,q03,1,11.473
artificial_trees_truebase_10000_dewey,01_all_descendants,q03,2,11.583
artificial_trees_truebase_10000_dewey,01_all_descendants,q03,3,11.489
artificial_trees_truebase_10000_dewey,01_all_descendants,q03,4,11.668
artificial_trees_truebase_10000_dewey,01_all_descendants,q03,5,11.509
artificial_trees_truebase_10000_prepost,01_all_descendants,q03,1,9.283
artificial_trees_truebase_10000_prepost,01_all_descendants,q03,2,9.729
artificial_trees_truebase_10000_prepost,01_all_descendants,q03,3,9.606
artificial_trees_truebase_10000_prepost,01_all_descendants,q03,4,9.715
artificial_trees_truebase_10000_prepost,01_all_descendants,q03,5,9.773
artificial_trees_truebase_10000_baseline,01_all_descendants,q04,1,244.437
artificial_trees_truebase_10000_baseline,01_all_descendants,q04,2,245.218
artificial_trees_truebase_10000_baseline,01_all_descendants,q04,3,245.370
artificial_trees_truebase_10000_baseline,01_all_descendants,q04,4,245.669
artificial_trees_truebase_10000_baseline,01_all_descendants,q04,5,245.818
artificial_trees_truebase_10000_dewey,01_all_descendants,q04,1,11.329
artificial_trees_truebase_10000_dewey,01_all_descendants,q04,2,11.669
artificial_trees_truebase_10000_dewey,01_all_descendants,q04,3,11.517
artificial_trees_truebase_10000_dewey,01_all_descendants,q04,4,11.571
artificial_trees_truebase_10000_dewey,01_all_descendants,q04,5,11.579
artificial_trees_truebase_10000_prepost,01_all_descendants,q04,1,9.626
artificial_trees_truebase_10000_prepost,01_all_descendants,q04,2,9.923
artificial_trees_truebase_10000_prepost,01_all_descendants,q04,3,9.892
artificial_trees_truebase_10000_prepost,01_all_descendants,q04,4,9.825
artificial_trees_truebase_10000_prepost,01_all_descendants,q04,5,9.790
artificial_trees_truebase_100000_baseline,01_all_descendants,q01_q02,1,19470365.566
artificial_trees_truebase_100000_baseline,01_all_descendants,q01_q02,2,19456928.268
artificial_trees_truebase_100000_baseline,01_all_descendants,q01_q02,3,19450572.248
artificial_trees_truebase_100000_baseline,01_all_descendants,q01_q02,4,19458519.420
artificial_trees_truebase_100000_baseline,01_all_descendants,q01_q02,5,19411434.866
artificial_trees_truebase_100000_dewey,01_all_descendants,q01_q02,1,147.652
artificial_trees_truebase_100000_dewey,01_all_descendants,q01_q02,2,150.111
artificial_trees_truebase_100000_dewey,01_all_descendants,q01_q02,3,146.750
artificial_trees_truebase_100000_dewey,01_all_descendants,q01_q02,4,149.153
artificial_trees_truebase_100000_dewey,01_all_descendants,q01_q02,5,146.613
artificial_trees_truebase_100000_prepost,01_all_descendants,q01_q02,1,146.133
artificial_trees_truebase_100000_prepost,01_all_descendants,q01_q02,2,139.882
