graph,query,scenario,run,runtime_ms
artificial_trees_ultrawide_10000_dewey,01_all_descendants,q04,3,3.635
artificial_trees_ultrawide_10000_dewey,01_all_descendants,q04,4,4.840
artificial_trees_ultrawide_10000_dewey,01_all_descendants,q04,5,4.794
artificial_trees_ultrawide_10000_prepost,01_all_descendants,q04,1,2.867
artificial_trees_ultrawide_10000_prepost,01_all_descendants,q04,2,3.304
artificial_trees_ultrawide_10000_prepost,01_all_descendants,q04,3,2.910
artificial_trees_ultrawide_10000_prepost,01_all_descendants,q04,4,2.537
artificial_trees_ultrawide_10000_prepost,01_all_descendants,q04,5,2.863
artificial_trees_ultrawide_10000_baseline,11_check_if_ancestor,q07,1,22.733
artificial_trees_ultrawide_10000_baseline,11_check_if_ancestor,q07,2,20.616
artificial_trees_ultrawide_10000_baseline,11_check_if_ancestor,q07,3,21.793
artificial_trees_ultrawide_10000_baseline,11_check_if_ancestor,q07,4,20.324
artificial_trees_ultrawide_10000_baseline,11_check_if_ancestor,q07,5,21.210
artificial_trees_ultrawide_10000_dewey,11_check_if_ancestor,q07,1,1.074
artificial_trees_ultrawide_10000_dewey,11_check_if_ancestor,q07,2,0.921
artificial_trees_ultrawide_10000_dewey,11_check_if_ancestor,q07,3,0.849
artificial_trees_ultrawide_10000_dewey,11_check_if_ancestor,q07,4,0.802
artificial_trees_ultrawide_10000_dewey,11_check_if_ancestor,q07,5,0.860
artificial_trees_ultrawide_10000_prepost,11_check_if_ancestor,q07,1,0.993
artificial_trees_ultrawide_10000_prepost,11_check_if_ancestor,q07,2,0.854
artificial_trees_ultrawide_10000_prepost,11_check_if_ancestor,q07,3,0.978
artificial_trees_ultrawide_10000_prepost,11_check_if_ancestor,q07,4,0.788
artificial_trees_ultrawide_10000_prepost,11_check_if_ancestor,q07,5,0.859
artificial_trees_ultrawide_10000_baseline,11_check_if_ancestor,q08,1,21.445
artificial_trees_ultrawide_10000_baseline,11_check_if_ancestor,q08,2,17.685
artificial_trees_ultrawide_10000_baseline,11_check_if_ancestor,q08,3,19.311
artificial_trees_ultrawide_10000_baseline,11_check_if_ancestor,q08,4,21.004
artificial_trees_ultrawide_10000_baseline,11_check_if_ancestor,q08,5,22.354
artificial_trees_ultrawide_10000_dewey,11_check_if_ancestor,q08,1,1.025
artificial_trees_ultrawide_10000_dewey,11_check_if_ancestor,q08,2,0.959
artificial_trees_ultrawide_10000_dewey,11_check_if_ancestor,q08,3,0.933
artificial_trees_ultrawide_10000_dewey,11_check_if_ancestor,q08,4,1.037
artificial_trees_ultrawide_10000_dewey,11_check_if_ancestor,q08,5,0.869
artificial_trees_ultrawide_10000_prepost,11_check_if_ancestor,q08,1,1.010
artificial_trees_ultrawide_10000_prepost,11_check_if_ancestor,q08,2,0.936
artificial_trees_ultrawide_10000_prepost,11_check_if_ancestor,q08,3,0.929
artificial_trees_ultrawide_10000_prepost,11_check_if_ancestor,q08,4,0.883
artificial_trees_ultrawide_10000_prepost,11_check_if_ancestor,q08,5,0.819
artificial_trees_ultrawide_100000_baseline,01_all_descendants,q01_q02,1,122.530
artificial_trees_ultrawide_100000_baseline,01_all_descendants,q01_q02,2,101.788
artificial_trees_ultrawide_100000_baseline,01_all_descendants,q01_q02,3,124.466
artificial_trees_ultrawide_100000_baseline,01_all_descendants,q01_q02,4,124.782
artificial_trees_ultrawide_100000_baseline,01_all_descendants,q01_q02,5,119.123
artificial_trees_ultrawide_100000_dewey,01_all_descendants,q01_q02,1,93.608
artificial_trees_ultrawide_100000_dewey,01_all_descendants,q01_q02,2,91.278
artificial_trees_ultrawide_100000_dewey,01_all_descendants,q01_q02,3,91.567
artificial_trees_ultrawide_100000_dewey,01_all_descendants,q01_q02,4,91.670
artificial_trees_ultrawide_100000_dewey,01_all_descendants,q01_q02,5,91.594
artificial_trees_ultrawide_100000_prepost,01_all_descendants,q01_q02,1,75.554
artificial_trees_ultrawide_100000_prepost,01_all_descendants,q01_q02,2,77.476
artificial_trees_ultrawide_100000_prepost,01_all_descendants,q01_q02,3,41.641
artificial_trees_ultrawide_100000_prepost,01_all_descendants,q01_q02,4,77.302
artificial_trees_ultrawide_100000_prepost,01_all_descendants,q01_q02,5,41.297
artificial_trees_ultrawide_100000_baseline,01_all_descendants,q04,1,4.036
artificial_trees_ultrawide_100000_baseline,01_all_descendants,q04,2,2.434
artificial_trees_ultrawide_100000_baseline,01_all_descendants,q04,3,2.223
artificial_trees_ultrawide_100000_baseline,01_all_descendants,q04,4,2.204
artificial_trees_ultrawide_100000_baseline,01_all_descendants,q04,5,2.194
artificial_trees_ultrawide_100000_dewey,01_all_descendants,q04,1,27.491
artificial_trees_ultrawide_100000_dewey,01_all_descendants,q04,2,50.638
artificial_trees_ultrawide_100000_dewey,01_all_descendants,q04,3,50.690
artificial_trees_ultrawide_100000_dewey,01_all_descendants,q04,4,50.970
artificial_trees_ultrawide_100000_dewey,01_all_descendants,q04,5,51.277
artificial_trees_ultrawide_100000_prepost,01_all_descendants,q04,1,15.682
artificial_trees_ultrawide_100000_prepost,01_all_descendants,q04,2,21.454
artificial_trees_ultrawide_100000_prepost,01_all_descendants,q04,3,26.894
artificial_trees_ultrawide_100000_prepost,01_all_descendants,q04,4,27.143
artificial_trees_ultrawide_100000_prepost,01_all_descendants,q04,5,27.305
artificial_trees_ultrawide_100000_baseline,11_check_if_ancestor,q07,1,20.214
artificial_trees_ultrawide_100000_baseline,11_check_if_ancestor,q07,2,18.176
artificial_trees_ultrawide_100000_baseline,11_check_if_ancestor,q07,3,18.762
artificial_trees_ultrawide_100000_baseline,11_check_if_ancestor,q07,4,20.317
artificial_trees_ultrawide_100000_baseline,11_check_if_ancestor,q07,5,22.284
artificial_trees_ultrawide_100000_dewey,11_check_if_ancestor,q07,1,1.341
artificial_trees_ultrawide_100000_dewey,11_check_if_ancestor,q07,2,0.954
artificial_trees_ultrawide_100000_dewey,11_check_if_ancestor,q07,3,0.937
artificial_trees_ultrawide_100000_dewey,11_check_if_ancestor,q07,4,0.931
artificial_trees_ultrawide_100000_dewey,11_check_if_ancestor,q07,5,0.830
artificial_trees_ultrawide_100000_prepost,11_check_if_ancestor,q07,1,1.398
artificial_trees_ultrawide_100000_prepost,11_check_if_ancestor,q07,2,0.966
artificial_trees_ultrawide_100000_prepost,11_check_if_ancestor,q07,3,0.874
artificial_trees_ultrawide_100000_prepost,11_check_if_ancestor,q07,4,0.876
artificial_trees_ultrawide_100000_prepost,11_check_if_ancestor,q07,5,0.851
artificial_trees_ultrawide_100000_baseline,11_check_if_ancestor,q08,1,24.175
artificial_trees_ultrawide_100000_baseline,11_check_if_ancestor,q08,2,20.393
artificial_trees_ultrawide_100000_baseline,11_check_if_ancestor,q08,3,22.522
artificial_trees_ultrawide_100000_baseline,11_check_if_ancestor,q08,4,23.404
artificial_trees_ultrawide_100000_baseline,11_check_if_ancestor,q08,5,21.483
artificial_trees_ultrawide_100000_dewey,11_check_if_ancestor,q08,1,1.431
artificial_trees_ultrawide_100000_dewey,11_check_if_ancestor,q08,2,0.998
artificial_trees_ultrawide_100000_dewey,11_check_if_ancestor,q08,3,0.827
artificial_trees_ultrawide_100000_dewey,11_check_if_ancestor,q08,4,0.844
artificial_trees_ultrawide_100000_dewey,11_check_if_ancestor,q08,5,0.844
artificial_trees_ultrawide_100000_prepost,11_check_if_ancestor,q08,1,1.049
artificial_trees_ultrawide_100000_prepost,11_check_if_ancestor,q08,2,0.927
artificial_trees_ultrawide_100000_prepost,11_check_if_ancestor,q08,3,0.892
artificial_trees_ultrawide_100000_prepost,11_check_if_ancestor,q08,4,0.861
artificial_trees_ultrawide_100000_prepost,11_check_if_ancestor,q08,5,0.861
snb_sf1_comment_baseline,01_all_descendants,q01,1,9.455
snb_sf1_comment_baseline,01_all_descendants,q01,2,3.569
snb_sf1_comment_baseline,01_all_descendants,q01,3,3.277
snb_sf1_comment_baseline,01_all_descendants,q01,4,3.777
snb_sf1_comment_baseline,01_all_descendants,q01,5,3.493
snb_sf1_comment_dewey,01_all_descendants,q01,1,388.098
snb_sf1_comment_dewey,01_all_descendants,q01,2,387.319
snb_sf1_comment_dewey,01_all_descendants,q01,3,439.647
snb_sf1_comment_dewey,01_all_descendants,q01,4,416.958
snb_sf1_comment_dewey,01_all_descendants,q01,5,436.929
snb_sf1_comment_prepost,01_all_descendants,q01,1,391.391
snb_sf1_comment_prepost,01_all_descendants,q01,2,354.113
snb_sf1_comment_prepost,01_all_descendants,q01,3,400.173
snb_sf1_comment_prepost,01_all_descendants,q01,4,395.762
snb_sf1_comment_prepost,01_all_descendants,q01,5,377.592
snb_sf1_comment_baseline,01_all_descendants,q04,1,8.361
snb_sf1_comment_baseline,01_all_descendants,q04,2,3.546
snb_sf1_comment_baseline,01_all_descendants,q04,3,3.087
snb_sf1_comment_baseline,01_all_descendants,q04,4,3.436
snb_sf1_comment_baseline,01_all_descendants,q04,5,3.307
snb_sf1_comment_dewey,01_all_descendants,q04,1,482.671
snb_sf1_comment_dewey,01_all_descendants,q04,2,430.742
snb_sf1_comment_dewey,01_all_descendants,q04,3,436.411
