graph,query,scenario,run,runtime_ms
snb_sf1_place_dewey,01_all_descendants,q04,4,2.196
snb_sf1_place_dewey,01_all_descendants,q04,5,1.546
snb_sf1_place_prepost,01_all_descendants,q01_q02,1,3.356
snb_sf1_place_prepost,01_all_descendants,q01_q02,2,2.595
snb_sf1_place_prepost,01_all_descendants,q01_q02,3,2.536
snb_sf1_place_prepost,01_all_descendants,q01_q02,4,2.559
snb_sf1_place_prepost,01_all_descendants,q01_q02,5,2.060
snb_sf1_place_prepost,01_all_descendants,q04,1,1.942
snb_sf1_place_prepost,01_all_descendants,q04,2,1.858
snb_sf1_place_prepost,01_all_descendants,q04,3,1.817
snb_sf1_place_prepost,01_all_descendants,q04,4,1.820
snb_sf1_place_prepost,01_all_descendants,q04,5,2.271
snb_sf1_place_baseline,11_check_if_ancestor,q07,1,14525.595
snb_sf1_place_baseline,11_check_if_ancestor,q07,2,14411.071
snb_sf1_place_baseline,11_check_if_ancestor,q07,3,14607.588
snb_sf1_place_baseline,11_check_if_ancestor,q07,4,14380.397
snb_sf1_place_baseline,11_check_if_ancestor,q07,5,14601.558
snb_sf1_place_baseline,11_check_if_ancestor,q08,1,14436.704
snb_sf1_place_baseline,11_check_if_ancestor,q08,2,14422.871
snb_sf1_place_baseline,11_check_if_ancestor,q08,3,14403.589
snb_sf1_place_baseline,11_check_if_ancestor,q08,4,14405.816
snb_sf1_place_baseline,11_check_if_ancestor,q08,5,16713.677
snb_sf1_place_dewey,11_check_if_ancestor,q07,1,1.290
snb_sf1_place_dewey,11_check_if_ancestor,q07,2,1.120
snb_sf1_place_dewey,11_check_if_ancestor,q07,3,1.088
snb_sf1_place_dewey,11_check_if_ancestor,q07,4,1.068
snb_sf1_place_dewey,11_check_if_ancestor,q07,5,1.587
snb_sf1_place_dewey,11_check_if_ancestor,q08,1,1.524
snb_sf1_place_dewey,11_check_if_ancestor,q08,2,1.197
snb_sf1_place_dewey,11_check_if_ancestor,q08,3,1.909
snb_sf1_place_dewey,11_check_if_ancestor,q08,4,1.654
snb_sf1_place_dewey,11_check_if_ancestor,q08,5,1.565
snb_sf1_place_prepost,11_check_if_ancestor,q07,1,1.666
snb_sf1_place_prepost,11_check_if_ancestor,q07,2,1.496
snb_sf1_place_prepost,11_check_if_ancestor,q07,3,1.484
snb_sf1_place_prepost,11_check_if_ancestor,q07,4,1.483
snb_sf1_place_prepost,11_check_if_ancestor,q07,5,1.493
snb_sf1_place_prepost,11_check_if_ancestor,q08,1,1.471
snb_sf1_place_prepost,11_check_if_ancestor,q08,2,1.491
snb_sf1_place_prepost,11_check_if_ancestor,q08,3,1.480
snb_sf1_place_prepost,11_check_if_ancestor,q08,4,1.482
snb_sf1_place_prepost,11_check_if_ancestor,q08,5,1.481
snb_sf1_tagclass_baseline,01_all_descendants,q01_q02,1,14460.320
snb_sf1_tagclass_baseline,01_all_descendants,q01_q02,2,14627.373
snb_sf1_tagclass_baseline,01_all_descendants,q01_q02,3,14465.288
snb_sf1_tagclass_baseline,01_all_descendants,q01_q02,4,14532.795
snb_sf1_tagclass_baseline,01_all_descendants,q01_q02,5,14458.710
snb_sf1_tagclass_baseline,01_all_descendants,q04,1,14710.586
snb_sf1_tagclass_baseline,01_all_descendants,q04,2,14497.296
snb_sf1_tagclass_baseline,01_all_descendants,q04,3,14770.962
snb_sf1_tagclass_baseline,01_all_descendants,q04,4,14301.483
snb_sf1_tagclass_baseline,01_all_descendants,q04,5,14462.482
snb_sf1_tagclass_dewey,01_all_descendants,q01_q02,1,2.519
snb_sf1_tagclass_dewey,01_all_descendants,q01_q02,2,1.975
snb_sf1_tagclass_dewey,01_all_descendants,q01_q02,3,1.870
snb_sf1_tagclass_dewey,01_all_descendants,q01_q02,4,1.824
snb_sf1_tagclass_dewey,01_all_descendants,q01_q02,5,1.844
snb_sf1_tagclass_dewey,01_all_descendants,q04,1,1.747
snb_sf1_tagclass_dewey,01_all_descendants,q04,2,1.605
snb_sf1_tagclass_dewey,01_all_descendants,q04,3,1.395
snb_sf1_tagclass_dewey,01_all_descendants,q04,4,1.330
snb_sf1_tagclass_dewey,01_all_descendants,q04,5,1.706
snb_sf1_tagclass_prepost,01_all_descendants,q01_q02,1,2.284
snb_sf1_tagclass_prepost,01_all_descendants,q01_q02,2,2.010
snb_sf1_tagclass_prepost,01_all_descendants,q01_q02,3,1.900
snb_sf1_tagclass_prepost,01_all_descendants,q01_q02,4,1.872
snb_sf1_tagclass_prepost,01_all_descendants,q01_q02,5,1.819
snb_sf1_tagclass_prepost,01_all_descendants,q04,1,1.939
snb_sf1_tagclass_prepost,01_all_descendants,q04,2,1.711
snb_sf1_tagclass_prepost,01_all_descendants,q04,3,1.666
snb_sf1_tagclass_prepost,01_all_descendants,q04,4,1.684
snb_sf1_tagclass_prepost,01_all_descendants,q04,5,1.675
snb_sf1_tagclass_baseline,11_check_if_ancestor,q07,1,14192.350
snb_sf1_tagclass_baseline,11_check_if_ancestor,q07,2,14461.411
snb_sf1_tagclass_baseline,11_check_if_ancestor,q07,3,14563.499
snb_sf1_tagclass_baseline,11_check_if_ancestor,q07,4,14538.547
snb_sf1_tagclass_baseline,11_check_if_ancestor,q07,5,14599.873
snb_sf1_tagclass_baseline,11_check_if_ancestor,q08,1,14518.666
snb_sf1_tagclass_baseline,11_check_if_ancestor,q08,2,14643.002
snb_sf1_tagclass_baseline,11_check_if_ancestor,q08,3,14372.936
snb_sf1_tagclass_baseline,11_check_if_ancestor,q08,4,14401.460
snb_sf1_tagclass_baseline,11_check_if_ancestor,q08,5,14437.473
snb_sf1_tagclass_dewey,11_check_if_ancestor,q07,1,1.605
snb_sf1_tagclass_dewey,11_check_if_ancestor,q07,2,1.514
snb_sf1_tagclass_dewey,11_check_if_ancestor,q07,3,1.608
snb_sf1_tagclass_dewey,11_check_if_ancestor,q07,4,1.712
snb_sf1_tagclass_dewey,11_check_if_ancestor,q07,5,1.897
snb_sf1_tagclass_dewey,11_check_if_ancestor,q08,1,1.173
snb_sf1_tagclass_dewey,11_check_if_ancestor,q08,2,1.647
snb_sf1_tagclass_dewey,11_check_if_ancestor,q08,3,1.439
snb_sf1_tagclass_dewey,11_check_if_ancestor,q08,4,1.516
snb_sf1_tagclass_dewey,11_check_if_ancestor,q08,5,1.360
snb_sf1_tagclass_prepost,11_check_if_ancestor,q07,1,1.796
snb_sf1_tagclass_prepost,11_check_if_ancestor,q07,2,1.775
snb_sf1_tagclass_prepost,11_check_if_ancestor,q07,3,1.446
snb_sf1_tagclass_prepost,11_check_if_ancestor,q07,4,1.687
snb_sf1_tagclass_prepost,11_check_if_ancestor,q07,5,1.483
snb_sf1_tagclass_prepost,11_check_if_ancestor,q08,1,1.411
snb_sf1_tagclass_prepost,11_check_if_ancestor,q08,2,1.830
snb_sf1_tagclass_prepost,11_check_if_ancestor,q08,3,1.775
snb_sf1_tagclass_prepost,11_check_if_ancestor,q08,4,1.679
snb_sf1_tagclass_prepost,11_check_if_ancestor,q08,5,1.604
